,site,date,time,site_lat,site_lon,chime_diatoms_ug_per_l,chime_cyanobacteria_ug_per_l,chime_others_ug_per_l,lstm_lswt_c,s2_chl_ug_per_l,s2_tur_mg_per_l,s2_cdom_1_per_m,s3_chl_ug_per_l,s3_tur_mg_per_l,s3_cdom_1_per_m,diatoms_ug_per_l,cyanobacterial_ug_per_l,others_ug_per_l
1641,elbe-river_bunthaus_v0.3,2023-05-29,2023-05-29 12:00:00,53.461787,10.064451,60.83,4.61,35.18000000000001,18.521666666666665,100.62,12.469621852823954,0.5190994424722688,100.62,12.469621852823954,0.5190994424722688,60.83,4.61,35.18000000000001
1642,elbe-river_bunthaus_v0.3,2023-05-30,2023-05-30 12:00:00,53.461787,10.064451,69.49,5.71,38.56000000000001,18.525,113.76,22.84631087780693,0.4682253665210192,113.76,22.84631087780693,0.4682253665210192,69.49,5.71,38.56000000000001
1643,elbe-river_bunthaus_v0.3,2023-05-31,2023-05-31 12:00:00,53.461787,10.064451,79.26,3.87,50.55,19.22,133.68,35.88752794789541,0.4097451077039082,133.68,35.88752794789541,0.4097451077039082,79.26,3.87,50.55
1644,elbe-river_bunthaus_v0.3,2023-06-01,2023-06-01 12:00:00,53.461787,10.064451,82.37,6.5,59.69,19.025,148.56,35.95557499756974,0.3512449420439972,148.56,35.95557499756974,0.3512449420439972,82.37,6.5,59.69
1645,elbe-river_bunthaus_v0.3,2023-06-02,2023-06-02 12:00:00,53.461787,10.064451,80.03,8.1,64.23000000000002,18.723333333333333,152.36,33.5180324681637,0.3569230253778226,152.36,33.5180324681637,0.3569230253778226,80.03,8.1,64.23000000000002
1646,elbe-river_bunthaus_v0.3,2023-06-03,2023-06-03 12:00:00,53.461787,10.064451,80.2,9.22,70.17999999999999,18.72833333333333,159.6,32.4098376591815,0.3676049678092993,159.6,32.4098376591815,0.3676049678092993,80.2,9.22,70.17999999999999
1647,elbe-river_bunthaus_v0.3,2023-06-04,2023-06-04 12:00:00,53.461787,10.064451,87.46,12.8,77.14000000000001,18.918333333333333,177.4,32.88373675512782,0.3667930275584867,177.4,32.88373675512782,0.3667930275584867,87.46,12.8,77.14000000000001
1648,elbe-river_bunthaus_v0.3,2023-06-05,2023-06-05 12:00:00,53.461787,10.064451,64.51,11.82,66.28999999999999,19.665,142.62,35.41362885194906,0.3710602872141816,142.62,35.41362885194906,0.3710602872141816,64.51,11.82,66.28999999999999
1649,elbe-river_bunthaus_v0.3,2023-06-06,2023-06-06 12:00:00,53.461787,10.064451,57.83,12.53,58.58999999999999,20.71,128.95,32.15466122290268,0.3761832881960492,128.95,32.15466122290268,0.3761832881960492,57.83,12.53,58.58999999999999
1650,elbe-river_bunthaus_v0.3,2023-06-07,2023-06-07 12:00:00,53.461787,10.064451,47.86,14.18,50.12,21.311666666666667,112.16,36.32497326723048,0.3727613080788514,112.16,36.32497326723048,0.3727613080788514,47.86,14.18,50.12
1651,elbe-river_bunthaus_v0.3,2023-06-08,2023-06-08 12:00:00,53.461787,10.064451,38.94746214587632,16.696172236046927,37.83592789306593,21.69666666666667,93.47956227498918,33.2336930105959,0.3947027861712831,93.47956227498918,33.2336930105959,0.3947027861712831,38.94746214587632,16.696172236046927,37.83592789306593
1652,elbe-river_bunthaus_v0.3,2023-06-09,2023-06-09 12:00:00,53.461787,10.064451,29.74,16.64,28.94,22.33833333333333,75.32,30.664916885389324,0.4078469708137687,75.32,30.664916885389324,0.4078469708137687,29.74,16.64,28.94
1653,elbe-river_bunthaus_v0.3,2023-06-10,2023-06-10 12:00:00,53.461787,10.064451,21.35,11.72,21.56,22.65333333333333,54.63,31.607854573733828,0.4182039682339497,54.63,31.607854573733828,0.4182039682339497,21.35,11.72,21.56
1654,elbe-river_bunthaus_v0.3,2023-06-11,2023-06-11 12:00:00,53.461787,10.064451,11.31,6.88,13.760000000000002,22.986666666666665,31.95,26.591814912024887,0.4427572772715362,31.95,26.591814912024887,0.4427572772715362,11.31,6.88,13.760000000000002
1655,elbe-river_bunthaus_v0.3,2023-06-12,2023-06-12 12:00:00,53.461787,10.064451,9.2246442664802,2.1332646648276694,14.094092469923549,23.20833333333333,25.452001401231417,28.11386293300509,0.4245791191979718,25.452001401231417,28.11386293300509,0.4245791191979718,9.2246442664802,2.1332646648276694,14.094092469923549
1656,elbe-river_bunthaus_v0.3,2023-06-14,2023-06-14 12:00:00,53.461787,10.064451,15.65049031808572,5.190654637741622,18.611910101138456,22.933333333333334,39.4530550569658,32.27860406338096,0.4707260354047091,39.4530550569658,32.27860406338096,0.4707260354047091,15.65049031808572,5.190654637741622,18.611910101138456
1657,elbe-river_bunthaus_v0.3,2023-06-15,2023-06-15 12:00:00,53.461787,10.064451,19.53,4.34,19.79,22.593333333333334,43.66,40.434529017206174,0.3533039168017861,43.66,40.434529017206174,0.3533039168017861,19.53,4.34,19.79
1658,elbe-river_bunthaus_v0.3,2023-06-16,2023-06-16 12:00:00,53.461787,10.064451,18.07,4.94,18.61,22.19666666666667,41.62,35.117138135510835,0.4235260660841819,41.62,35.117138135510835,0.4235260660841819,18.07,4.94,18.61
1659,elbe-river_bunthaus_v0.3,2023-06-17,2023-06-17 12:00:00,53.461787,10.064451,14.26,4.59,18.670000000000005,21.618333333333336,37.52,34.006513074754544,0.3881814510152647,37.52,34.006513074754544,0.3881814510152647,14.26,4.59,18.670000000000005
1660,elbe-river_bunthaus_v0.3,2023-06-18,2023-06-18 12:00:00,53.461787,10.064451,15.71,4.86,17.36,21.51833333333333,37.93,32.03557888597258,0.4003264529544117,37.93,32.03557888597258,0.4003264529544117,15.71,4.86,17.36
1661,elbe-river_bunthaus_v0.3,2023-06-19,2023-06-19 12:00:00,53.461787,10.064451,16.770498130469374,4.604587343248761,21.407501588016927,22.183333333333334,42.782587061735065,30.293088363954503,0.4061343493571382,42.782587061735065,30.293088363954503,0.4061343493571382,16.770498130469374,4.604587343248761,21.407501588016927
1662,elbe-river_bunthaus_v0.3,2023-06-20,2023-06-20 12:00:00,53.461787,10.064451,19.73,5.54,22.4,22.471666666666668,47.67,32.74035190045688,0.3850555293663166,47.67,32.74035190045688,0.3850555293663166,19.73,5.54,22.4
1663,elbe-river_bunthaus_v0.3,2023-06-21,2023-06-21 12:00:00,53.461787,10.064451,17.46,5.2,26.21,22.918333333333333,48.87,38.70418975405851,0.3566888822802777,48.87,38.70418975405851,0.3566888822802777,17.46,5.2,26.21
1664,elbe-river_bunthaus_v0.3,2023-06-22,2023-06-22 12:00:00,53.461787,10.064451,23.55,5.77,28.320000000000004,23.430000000000003,57.64,36.61417322834645,0.3692485810892129,57.64,36.61417322834645,0.3692485810892129,23.55,5.77,28.320000000000004
1665,elbe-river_bunthaus_v0.3,2023-06-23,2023-06-23 12:00:00,53.461787,10.064451,20.53,6.12,25.81,23.32,52.46,40.0408282298046,0.3426315568016814,52.46,40.0408282298046,0.3426315568016814,20.53,6.12,25.81
1666,elbe-river_bunthaus_v0.3,2023-06-24,2023-06-24 12:00:00,53.461787,10.064451,15.66,5.93,26.300000000000004,23.315,47.89,43.256051326917465,0.3453944731275325,47.89,43.256051326917465,0.3453944731275325,15.66,5.93,26.300000000000004
1667,elbe-river_bunthaus_v0.3,2023-06-25,2023-06-25 12:00:00,53.461787,10.064451,11.73,5.62,24.059999999999995,23.493333333333336,41.41,37.35053951589384,0.4002706801380791,41.41,37.35053951589384,0.4002706801380791,11.73,5.62,24.059999999999995
1668,elbe-river_bunthaus_v0.3,2023-06-26,2023-06-26 12:00:00,53.461787,10.064451,12.24,5.51,20.65,23.863333333333333,38.4,34.59463400408282,0.4406726994745489,38.4,34.59463400408282,0.4406726994745489,12.24,5.51,20.65
1669,elbe-river_bunthaus_v0.3,2023-06-27,2023-06-27 12:00:00,53.461787,10.064451,9.94810862035161,4.4906575,17.14910594908824,23.365,31.58787206943985,23.65607076893166,0.4708354505069413,31.58787206943985,23.65607076893166,0.4708354505069413,9.94810862035161,4.4906575,17.14910594908824
1670,elbe-river_bunthaus_v0.3,2023-06-28,2023-06-28 12:00:00,53.461787,10.064451,6.91,3.84,12.010000000000002,23.03,22.76,12.294643725089918,0.503715015952556,22.76,12.294643725089918,0.503715015952556,6.91,3.84,12.010000000000002
1671,elbe-river_bunthaus_v0.3,2023-06-29,2023-06-29 12:00:00,53.461787,10.064451,21.66758216026429,5.984289898132429,17.342041139203452,22.67833333333333,44.99391319760017,21.692427335471955,0.495320474023724,44.99391319760017,21.692427335471955,0.495320474023724,21.66758216026429,5.984289898132429,17.342041139203452
1672,elbe-river_bunthaus_v0.3,2023-06-30,2023-06-30 12:00:00,53.461787,10.064451,39.29,7.97,23.830000000000005,22.355,71.09,33.9384660250802,0.4635626980258649,71.09,33.9384660250802,0.4635626980258649,39.29,7.97,23.830000000000005
1673,elbe-river_bunthaus_v0.3,2023-07-01,2023-07-01 12:00:00,53.461787,10.064451,36.45,7.49,20.68,21.96666666666667,64.62,35.81705064644697,0.4302369274235674,64.62,35.81705064644697,0.4302369274235674,36.45,7.49,20.68
1674,elbe-river_bunthaus_v0.3,2023-07-02,2023-07-02 12:00:00,53.461787,10.064451,44.44,7.98,20.02,21.403333333333336,72.44,36.99815300865169,0.4209345893144092,72.44,36.99815300865169,0.4209345893144092,44.44,7.98,20.02
1675,elbe-river_bunthaus_v0.3,2023-07-03,2023-07-03 12:00:00,53.461787,10.064451,55.19,7.76,20.6,20.36,83.55,32.023427627102166,0.4515799811832243,83.55,32.023427627102166,0.4515799811832243,55.19,7.76,20.6
1676,elbe-river_bunthaus_v0.3,2023-07-04,2023-07-04 12:00:00,53.461787,10.064451,69.07,9.77,28.11000000000001,19.67333333333333,106.95,32.24701079031787,0.4784748973351315,106.95,32.24701079031787,0.4784748973351315,69.07,9.77,28.11000000000001
1677,elbe-river_bunthaus_v0.3,2023-07-05,2023-07-05 12:00:00,53.461787,10.064451,81.81692864719491,8.776504181802823,33.5799282963996,19.385,124.17336112539734,45.09089141635072,0.359118865591279,124.17336112539734,45.09089141635072,0.359118865591279,81.81692864719491,8.776504181802823,33.5799282963996
1678,elbe-river_bunthaus_v0.3,2023-07-06,2023-07-06 12:00:00,53.461787,10.064451,83.94,7.2,35.92,18.965,127.06,32.30533683289589,0.4185914853867159,127.06,32.30533683289589,0.4185914853867159,83.94,7.2,35.92
1679,elbe-river_bunthaus_v0.3,2023-07-07,2023-07-07 12:00:00,53.461787,10.064451,93.66,7.74,39.34000000000001,19.426666666666662,140.74,32.2275687761252,0.4203398752966182,140.74,32.2275687761252,0.4203398752966182,93.66,7.74,39.34000000000001
1680,elbe-river_bunthaus_v0.3,2023-07-08,2023-07-08 12:00:00,53.461787,10.064451,92.46,8.7,40.420000000000016,20.265,141.58,34.79877515310586,0.4005506249593433,141.58,34.79877515310586,0.4005506249593433,92.46,8.7,40.420000000000016
1681,elbe-river_bunthaus_v0.3,2023-07-09,2023-07-09 12:00:00,53.461787,10.064451,89.33,8.67,43.0,21.21166666666667,141.0,37.01759502284436,0.3893534255459978,141.0,37.01759502284436,0.3893534255459978,89.33,8.67,43.0
1682,elbe-river_bunthaus_v0.3,2023-07-10,2023-07-10 12:00:00,53.461787,10.064451,58.2533359058744,7.286918564926032,25.04800284761697,21.926666666666662,90.5882573184174,41.10527850685331,0.3832022126068748,90.5882573184174,41.10527850685331,0.3832022126068748,58.2533359058744,7.286918564926032,25.04800284761697
1683,elbe-river_bunthaus_v0.3,2023-07-11,2023-07-11 12:00:00,53.461787,10.064451,61.94,7.84,33.52,22.62,103.3,32.944493049479924,0.4245295635217234,103.3,32.944493049479924,0.4245295635217234,61.94,7.84,33.52
1684,elbe-river_bunthaus_v0.3,2023-07-12,2023-07-12 12:00:00,53.461787,10.064451,34.07,4.72,25.01,22.82333333333333,63.8,25.06804704967434,0.4833602349247292,63.8,25.06804704967434,0.4833602349247292,34.07,4.72,25.01
1685,elbe-river_bunthaus_v0.3,2023-07-13,2023-07-13 12:00:00,53.461787,10.064451,24.295446857746185,7.102047638298332,28.031189597640584,23.415000000000003,59.4286840936851,37.82929911538835,0.4166628061514769,59.4286840936851,37.82929911538835,0.4166628061514769,24.295446857746185,7.102047638298332,28.031189597640584
1686,elbe-river_bunthaus_v0.3,2023-07-14,2023-07-14 12:00:00,53.461787,10.064451,21.82,9.77,32.260000000000005,23.501666666666665,63.85,47.11286089238844,0.396201689379125,63.85,47.11286089238844,0.396201689379125,21.82,9.77,32.260000000000005
1687,elbe-river_bunthaus_v0.3,2023-07-15,2023-07-15 12:00:00,53.461787,10.064451,23.29,12.18,34.870000000000005,23.486666666666668,70.34,45.34849810440361,0.3973782663713533,70.34,45.34849810440361,0.3973782663713533,23.29,12.18,34.870000000000005
1688,elbe-river_bunthaus_v0.3,2023-07-16,2023-07-16 12:00:00,53.461787,10.064451,19.02,12.65,34.550000000000004,23.118333333333336,66.22,43.226888305628464,0.4063341925986904,66.22,43.226888305628464,0.4063341925986904,19.02,12.65,34.550000000000004
1689,elbe-river_bunthaus_v0.3,2023-07-17,2023-07-17 12:00:00,53.461787,10.064451,13.1,11.35,26.349999999999994,23.01,50.8,34.645669291338585,0.4755096567856732,50.8,34.645669291338585,0.4755096567856732,13.1,11.35,26.349999999999994
1690,elbe-river_bunthaus_v0.3,2023-07-18,2023-07-18 12:00:00,53.461787,10.064451,15.55,11.64,24.89,22.66333333333333,52.08,37.69563526781374,0.4480789771461351,52.08,37.69563526781374,0.4480789771461351,15.55,11.64,24.89
1691,elbe-river_bunthaus_v0.3,2023-07-19,2023-07-19 12:00:00,53.461787,10.064451,11.91,9.94,15.839999999999998,22.473333333333333,37.69,29.38174394867308,0.4416637526559817,37.69,29.38174394867308,0.4416637526559817,11.91,9.94,15.839999999999998
1692,elbe-river_bunthaus_v0.3,2023-07-20,2023-07-20 12:00:00,53.461787,10.064451,10.53,9.47,16.119999999999997,22.146666666666665,36.12,35.11956838728492,0.4295831892185568,36.12,35.11956838728492,0.4295831892185568,10.53,9.47,16.119999999999997
1693,elbe-river_bunthaus_v0.3,2023-07-21,2023-07-21 12:00:00,53.461787,10.064451,12.61,9.02,15.390000000000004,21.831666666666667,37.02,37.299504228638085,0.410159785596915,37.02,37.299504228638085,0.410159785596915,12.61,9.02,15.390000000000004
1694,elbe-river_bunthaus_v0.3,2023-07-22,2023-07-22 12:00:00,53.461787,10.064451,15.01,9.32,17.230000000000004,21.501666666666665,41.56,35.348012054048795,0.4080611833422589,41.56,35.348012054048795,0.4080611833422589,15.01,9.32,17.230000000000004
1695,elbe-river_bunthaus_v0.3,2023-07-23,2023-07-23 12:00:00,53.461787,10.064451,20.92,10.45,16.650000000000002,20.93166666666667,48.02,33.80723242927967,0.4097709682860052,48.02,33.80723242927967,0.4097709682860052,20.92,10.45,16.650000000000002
1696,elbe-river_bunthaus_v0.3,2023-07-24,2023-07-24 12:00:00,53.461787,10.064451,21.57,10.18,15.950000000000005,20.781666666666663,47.7,25.541946145620685,0.4735190137859308,47.7,25.541946145620685,0.4735190137859308,21.57,10.18,15.950000000000005
1697,elbe-river_bunthaus_v0.3,2023-07-25,2023-07-25 12:00:00,53.461787,10.064451,24.6,10.03,16.739999999999995,20.601666666666667,51.37,25.884611645766498,0.4628613245334003,51.37,25.884611645766498,0.4628613245334003,24.6,10.03,16.739999999999995
1698,elbe-river_bunthaus_v0.3,2023-07-26,2023-07-26 12:00:00,53.461787,10.064451,31.67,10.36,18.74,20.38,60.77,25.5103528725576,0.4717674871985276,60.77,25.5103528725576,0.4717674871985276,31.67,10.36,18.74
1699,elbe-river_bunthaus_v0.3,2023-07-27,2023-07-27 12:00:00,53.461787,10.064451,41.26049616633968,9.84367493431424,19.12063192857276,19.918333333333333,70.22480302922668,24.31709925148245,0.4731689078949662,70.22480302922668,24.31709925148245,0.4731689078949662,41.26049616633968,9.84367493431424,19.12063192857276
1700,elbe-river_bunthaus_v0.3,2023-07-28,2023-07-28 12:00:00,53.461787,10.064451,31.23,6.8,14.839999999999996,19.936666666666667,52.87,16.163604549431323,0.503534955543504,52.87,16.163604549431323,0.503534955543504,31.23,6.8,14.839999999999996
1701,elbe-river_bunthaus_v0.3,2023-07-29,2023-07-29 12:00:00,53.461787,10.064451,60.71,11.31,31.169999999999995,20.04,103.19,29.47409351608826,0.457199026718219,103.19,29.47409351608826,0.457199026718219,60.71,11.31,31.169999999999995
1702,elbe-river_bunthaus_v0.3,2023-07-30,2023-07-30 12:00:00,53.461787,10.064451,89.81,12.77,42.85000000000001,20.115,145.43,32.41226791095557,0.4302975205824781,145.43,32.41226791095557,0.4302975205824781,89.81,12.77,42.85000000000001
1703,elbe-river_bunthaus_v0.3,2023-07-31,2023-07-31 12:00:00,53.461787,10.064451,83.09,14.02,56.14,20.175,153.25,34.3418878195781,0.4886114755510596,153.25,34.3418878195781,0.4886114755510596,83.09,14.02,56.14
1704,elbe-river_bunthaus_v0.3,2023-08-01,2023-08-01 12:00:00,53.461787,10.064451,69.64080162402865,15.75004283582808,58.8909582246618,20.268,144.28180268451854,34.771070282881304,0.4736557816624352,144.28180268451854,34.771070282881304,0.4736557816624352,69.64080162402865,15.75004283582808,58.8909582246618
1705,elbe-river_bunthaus_v0.3,2023-08-02,2023-08-02 12:00:00,53.461787,10.064451,60.9084246395806,13.249610285547783,54.82510056105668,20.040000000000003,128.98313548618506,33.25799552833673,0.4908868477161262,128.98313548618506,33.25799552833673,0.4908868477161262,60.9084246395806,13.249610285547783,54.82510056105668
1706,elbe-river_bunthaus_v0.3,2023-08-03,2023-08-03 12:00:00,53.461787,10.064451,55.07,14.17,55.55999999999999,19.781666666666663,124.8,38.696898998736266,0.4776849101888557,124.8,38.696898998736266,0.4776849101888557,55.07,14.17,55.55999999999999
1707,elbe-river_bunthaus_v0.3,2023-08-04,2023-08-04 12:00:00,53.461787,10.064451,55.56,11.84,49.14,19.845,116.54,36.256926217556135,0.5079720447482733,116.54,36.256926217556135,0.5079720447482733,55.56,11.84,49.14
1708,elbe-river_bunthaus_v0.3,2023-08-05,2023-08-05 12:00:00,53.461787,10.064451,70.02,12.13,53.95,20.096666666666668,136.1,36.956838728492265,0.5447027457418783,136.1,36.956838728492265,0.5447027457418783,70.02,12.13,53.95
1709,elbe-river_bunthaus_v0.3,2023-08-06,2023-08-06 12:00:00,53.461787,10.064451,76.39,12.27,52.19,20.15333333333333,140.85,36.6968017886653,0.5588538851219533,140.85,36.6968017886653,0.5588538851219533,76.39,12.27,52.19
1710,elbe-river_bunthaus_v0.3,2023-08-07,2023-08-07 12:00:00,53.461787,10.064451,67.94499834060393,11.427695060238412,47.02494624746145,19.973333333333333,126.3976396483038,37.297073976864,0.5506115898825734,126.3976396483038,37.297073976864,0.5506115898825734,67.94499834060393,11.427695060238412,47.02494624746145
1711,elbe-river_bunthaus_v0.3,2023-08-08,2023-08-08 12:00:00,53.461787,10.064451,67.61,11.58,45.540000000000006,19.125,124.73,36.60202196947604,0.5089097101856505,124.73,36.60202196947604,0.5089097101856505,67.61,11.58,45.540000000000006
1712,elbe-river_bunthaus_v0.3,2023-08-09,2023-08-09 12:00:00,53.461787,10.064451,62.32,9.74,43.25,18.67333333333333,115.31,32.99066783318752,0.5128098386712605,115.31,32.99066783318752,0.5128098386712605,62.32,9.74,43.25
1713,elbe-river_bunthaus_v0.3,2023-08-10,2023-08-10 12:00:00,53.461787,10.064451,79.22,10.85,52.830000000000005,18.30666666666667,142.9,28.810634781763387,0.507870849839251,142.9,28.810634781763387,0.507870849839251,79.22,10.85,52.830000000000005
1714,elbe-river_bunthaus_v0.3,2023-08-11,2023-08-11 12:00:00,53.461787,10.064451,80.84,9.18,51.78000000000001,18.34,141.8,26.305045202683,0.4864214096146295,141.8,26.305045202683,0.4864214096146295,80.84,9.18,51.78000000000001
1715,elbe-river_bunthaus_v0.3,2023-08-12,2023-08-12 12:00:00,53.461787,10.064451,85.53,11.37,59.15000000000001,18.785,156.05,33.91173325556527,0.4313543762432484,156.05,33.91173325556527,0.4313543762432484,85.53,11.37,59.15000000000001
1716,elbe-river_bunthaus_v0.3,2023-08-13,2023-08-13 12:00:00,53.461787,10.064451,110.97,14.02,69.66000000000001,19.38,194.65,37.78312433168075,0.3800608993308929,194.65,37.78312433168075,0.3800608993308929,110.97,14.02,69.66000000000001
1717,elbe-river_bunthaus_v0.3,2023-08-14,2023-08-14 12:00:00,53.461787,10.064451,113.04,13.43,64.37,20.5275,190.84,41.84407504617479,0.3422243529271772,190.84,41.84407504617479,0.3422243529271772,113.04,13.43,64.37
1718,elbe-river_bunthaus_v0.3,2023-08-15,2023-08-15 12:00:00,53.461787,10.064451,97.94,14.23,66.33,21.703333333333333,178.5,58.32604257801108,0.2415581103414504,178.5,58.32604257801108,0.2415581103414504,97.94,14.23,66.33
1719,elbe-river_bunthaus_v0.3,2023-08-16,2023-08-16 12:00:00,53.461787,10.064451,83.735,16.33,66.08500000000001,22.42333333333333,166.15,45.59395353358608,0.274890335767024,166.15,45.59395353358608,0.274890335767024,83.735,16.33,66.08500000000001
1720,elbe-river_bunthaus_v0.3,2023-08-17,2023-08-17 12:00:00,53.461787,10.064451,74.78385395537525,18.17884390351604,54.883464475568246,22.28,147.84616233445954,60.45980363565664,0.1834826069368203,147.84616233445954,60.45980363565664,0.1834826069368203,74.78385395537525,18.17884390351604,54.883464475568246
1721,elbe-river_bunthaus_v0.3,2023-08-18,2023-08-18 12:00:00,53.461787,10.064451,69.57,15.29,44.39000000000001,21.78833333333333,129.25,50.0,0.2181395529334558,129.25,50.0,0.2181395529334558,69.57,15.29,44.39000000000001
1722,elbe-river_bunthaus_v0.3,2023-08-19,2023-08-19 12:00:00,53.461787,10.064451,70.8,14.01,39.81000000000001,22.436666666666667,124.62,52.4448332847283,0.2232635759594603,124.62,52.4448332847283,0.2232635759594603,70.8,14.01,39.81000000000001
1723,elbe-river_bunthaus_v0.3,2023-08-20,2023-08-20 12:00:00,53.461787,10.064451,68.18,14.23,35.349999999999994,23.115,117.76,61.46592787012734,0.153346964385654,117.76,61.46592787012734,0.153346964385654,68.18,14.23,35.349999999999994
1724,elbe-river_bunthaus_v0.3,2023-08-21,2023-08-21 12:00:00,53.461787,10.064451,59.87,14.34,33.400000000000006,23.828333333333333,107.61,56.38670166229221,0.1706106554402828,107.61,56.38670166229221,0.1706106554402828,59.87,14.34,33.400000000000006
1725,elbe-river_bunthaus_v0.3,2023-08-22,2023-08-22 12:00:00,53.461787,10.064451,56.37,15.3,31.6,24.316666666666663,103.27,47.142023913677455,0.2950271920190335,103.27,47.142023913677455,0.2950271920190335,56.37,15.3,31.6
1726,elbe-river_bunthaus_v0.3,2023-08-23,2023-08-23 12:00:00,53.461787,10.064451,46.64,15.34,27.979999999999997,24.28833333333333,89.96,50.342665500145806,0.2863801888737444,89.96,50.342665500145806,0.2863801888737444,46.64,15.34,27.979999999999997
1727,elbe-river_bunthaus_v0.3,2023-08-24,2023-08-24 12:00:00,53.461787,10.064451,46.32,13.83,26.020000000000003,24.151666666666667,86.17,42.87450179838631,0.3362859000688706,86.17,42.87450179838631,0.3362859000688706,46.32,13.83,26.020000000000003
1728,elbe-river_bunthaus_v0.3,2023-08-25,2023-08-25 12:00:00,53.461787,10.064451,33.488386426984306,13.573248665331995,22.698519839773475,23.941666666666663,69.76015493208978,41.2559541168465,0.352188450298715,69.76015493208978,41.2559541168465,0.352188450298715,33.488386426984306,13.573248665331995,22.698519839773475
1729,elbe-river_bunthaus_v0.3,2023-08-26,2023-08-26 12:00:00,53.461787,10.064451,15.38,9.92,11.04,23.655,36.34,30.23962282492466,0.4076912383998324,36.34,30.23962282492466,0.4076912383998324,15.38,9.92,11.04
1730,elbe-river_bunthaus_v0.3,2023-08-27,2023-08-27 12:00:00,53.461787,10.064451,13.95,8.9,9.990000000000004,23.295,32.84,16.404199475065617,0.4800919061768653,32.84,16.404199475065617,0.4800919061768653,13.95,8.9,9.990000000000004
1731,elbe-river_bunthaus_v0.3,2023-08-28,2023-08-28 12:00:00,53.461787,10.064451,24.92,11.13,16.479999999999997,22.611666666666665,52.53,36.08437834159618,0.4158877800471801,52.53,36.08437834159618,0.4158877800471801,24.92,11.13,16.479999999999997
1732,elbe-river_bunthaus_v0.3,2023-08-29,2023-08-29 12:00:00,53.461787,10.064451,48.49,15.52,21.610000000000003,21.766666666666666,85.62,41.40419947506562,0.3937811584155592,85.62,41.40419947506562,0.3937811584155592,48.49,15.52,21.610000000000003
1733,elbe-river_bunthaus_v0.3,2023-08-30,2023-08-30 12:00:00,53.461787,10.064451,87.52719378764895,18.15643790849673,24.78225014560959,21.098333333333333,130.46588184175528,36.02362204724409,0.3836308038599181,130.46588184175528,36.02362204724409,0.3836308038599181,87.52719378764895,18.15643790849673,24.78225014560959
1734,elbe-river_bunthaus_v0.3,2023-08-31,2023-08-31 12:00:00,53.461787,10.064451,101.59,18.51,29.189999999999987,20.41,149.29,40.582774375425295,0.3577767235663701,149.29,40.582774375425295,0.3577767235663701,101.59,18.51,29.189999999999987
1735,elbe-river_bunthaus_v0.3,2023-09-01,2023-09-01 12:00:00,53.461787,10.064451,116.26,19.39,30.16,19.82,165.81,37.64946048410616,0.3721657590094965,165.81,37.64946048410616,0.3721657590094965,116.26,19.39,30.16
1736,elbe-river_bunthaus_v0.3,2023-09-02,2023-09-02 12:00:00,53.461787,10.064451,121.83,18.4,35.309999999999995,19.64333333333333,175.54,43.73481092641197,0.3376699354132506,175.54,43.73481092641197,0.3376699354132506,121.83,18.4,35.309999999999995
1737,elbe-river_bunthaus_v0.3,2023-09-03,2023-09-03 12:00:00,53.461787,10.064451,123.72,18.46,42.26999999999999,19.481666666666666,184.45,40.11373578302712,0.3477853117273522,184.45,40.11373578302712,0.3477853117273522,123.72,18.46,42.26999999999999
1738,elbe-river_bunthaus_v0.3,2023-09-04,2023-09-04 12:00:00,53.461787,10.064451,112.51044593860544,16.470395532452553,47.08413716980289,19.546666666666667,176.0649786408609,35.73442208612811,0.4126023939334706,176.0649786408609,35.73442208612811,0.4126023939334706,112.51044593860544,16.470395532452553,47.08413716980289
1739,elbe-river_bunthaus_v0.3,2023-09-05,2023-09-05 12:00:00,53.461787,10.064451,107.215,16.06,51.23499999999999,19.864,174.51,33.39457567804024,0.4007867724235888,174.51,33.39457567804024,0.4007867724235888,107.215,16.06,51.23499999999999
1740,elbe-river_bunthaus_v0.3,2023-09-06,2023-09-06 12:00:00,53.461787,10.064451,107.71,17.13,56.73,20.53333333333333,181.57,34.650529794886744,0.3796482286897734,181.57,34.650529794886744,0.3796482286897734,107.71,17.13,56.73
1741,elbe-river_bunthaus_v0.3,2023-09-07,2023-09-07 12:00:00,53.461787,10.064451,93.0527527486542,16.454573244552055,51.7071402997218,21.236666666666665,161.21446629292805,39.21940313016428,0.3615233565796337,161.21446629292805,39.21940313016428,0.3615233565796337,93.0527527486542,16.454573244552055,51.7071402997218
1742,elbe-river_bunthaus_v0.3,2023-09-08,2023-09-08 12:00:00,53.461787,10.064451,82.69,16.51,47.2,21.771666666666665,146.4,37.33838825702343,0.369918123266128,146.4,37.33838825702343,0.369918123266128,82.69,16.51,47.2
1743,elbe-river_bunthaus_v0.3,2023-09-09,2023-09-09 12:00:00,53.461787,10.064451,61.08,14.65,40.71,22.42,116.44,26.727909011373576,0.4299883667511596,116.44,26.727909011373576,0.4299883667511596,61.08,14.65,40.71
1744,elbe-river_bunthaus_v0.3,2023-09-10,2023-09-10 12:00:00,53.461787,10.064451,56.5,14.77,39.49000000000001,22.465,110.76,35.25323223485952,0.3954811958751292,110.76,35.25323223485952,0.3954811958751292,56.5,14.77,39.49000000000001
